"safegraph_place_id","parent_safegraph_place_id","location_name","brands","latitude","longitude","street_address","city","region","postal_code","iso_country_code","polygon_wkt","polygon_class","includes_parking_lot","is_synthetic"
sg:a4b5cc2d363f4e5bbac2ebd759e0b8f2,,Room 12 Lounge,,39.949751,-75.160564,1200 Sansom St,Philadelphia,PA,19107,US,"POLYGON ((-75.160434 39.949757, -75.160436 39.949745, -75.160428 39.949744, -75.160434 39.949716, -75.160442 39.949717, -75.160444 39.949708, -75.160462 39.94971, -75.160464 39.949704, -75.160484 39.949707, -75.160483 39.949713, -75.16051 39.949717, -75.160512 39.949711, -75.160529 39.949713, -75.160528 39.949719, -75.160545 39.949722, -75.160547 39.949714, -75.160566 39.949717, -75.160564 39.949724, -75.16058 39.949726, -75.160581 39.949719, -75.1606 39.949722, -75.160598 39.949728, -75.160616 39.949731, -75.160618 39.949724, -75.160637 39.949726, -75.160636 39.949733, -75.160657 39.949736, -75.160658 39.949729, -75.16068 39.949732, -75.160679 39.949738, -75.160695 39.94974, -75.160694 39.949745, -75.160684 39.949789, -75.160434 39.949757))",OWNED_POLYGON,false,false
sg:54646c7aa2e6432aa7762912e87a673b,,Tabu Lounge & Sports Bar,,39.947031,-75.161194,254 S 12th St,Philadelphia,PA,19107,US,"POLYGON ((-75.16103 39.947039, -75.16104 39.946985, -75.16132 39.94702, -75.161319 39.947026, -75.161392 39.947035, -75.161383 39.947082, -75.16103 39.947039))",OWNED_POLYGON,false,false
sg:7631161b16024e25a4af6dfee97cf91e,,Dianetics Center,,39.956266,-75.161344,1315 Race St,Philadelphia,PA,19107,US,"POLYGON ((-75.161215 39.956398, -75.161273 39.956126, -75.161424 39.956146, -75.161372 39.956379, -75.161519 39.956398, -75.16151 39.956439, -75.161326 39.956415, -75.161324 39.956426, -75.161247 39.956416, -75.161249 39.956405, -75.161215 39.956398))",SHARED_POLYGON,false,false
sg:021edf3861624eafb81cd72aecc3421c,,Matthew Nagorsky,,39.956352,-75.162323,205 N Broad St Ste 401,Philadelphia,PA,19107,US,"POLYGON ((-75.162185 39.956308, -75.162551 39.956353, -75.162527 39.956461, -75.162162 39.956414, -75.162185 39.956308))",SHARED_POLYGON,false,false
sg:11d787baaa96419f8e544378bde3a4d3,,Johnnie Walker Lounge,,39.955294,-75.156668,1016 Race St,Philadelphia,PA,19107,US,"POLYGON ((-75.156799 39.95496, -75.156702 39.955419, -75.156562 39.955401, -75.156577 39.955329, -75.15661 39.955333, -75.156616 39.955304, -75.156585 39.9553, -75.156662 39.954943, -75.156799 39.95496))",SHARED_POLYGON,false,false
sg:ec51e7f2cc47432bbd3f88a6ab4fc6b9,sg:6d760ffc31c047b8b020622baaa9f3e6,Little Nonna's,,39.947723,-75.161917,1234 Locust St,Philadelphia,PA,19107,US,"POLYGON((-75.161851401798 39.94782464459569,-75.16188559996294 39.947672995217886,-75.16196941899466 39.947683276542264,-75.16195064353155 39.94776424191772,-75.16193689721035 39.94776224991363,-75.16193371208715 39.94777487664839,-75.16194796132254 39.94777670800668,-75.16193387972521 39.94783441183223,-75.161851401798 39.94782464459569))",OWNED_POLYGON,false,false
sg:32f6768ffc8b495190237499e45251ce,,Verde,,39.950046,-75.162117,108 S 13th St,Philadelphia,PA,19107,US,"POLYGON ((-75.16226179897785 39.950082399289684, -75.1619640737772 39.95004950020011, -75.16197346150875 39.950008890364565, -75.16227051615715 39.95004230352216, -75.16226179897785 39.950082399289684))",OWNED_POLYGON,,false
sg:61060019bb244b91aeb4786263c3c318,,Delktech Systems,,39.957938,-75.158992,1213 Vine St Ste 232,Philadelphia,PA,19107,US,"POLYGON ((-75.158829 39.958121, -75.158907 39.957726, -75.159225 39.957763, -75.159145 39.958159, -75.158829 39.958121))",SHARED_POLYGON,false,false
sg:7e760519f68e4924912926735bb7db41,,Springboard Automation,,39.949732,-75.161764,121 S 13th St Fl 2,Philadelphia,PA,19107,US,"POLYGON ((-75.161543 39.949741, -75.161537 39.949724, -75.161561 39.949616, -75.161573 39.949618, -75.161585 39.949565, -75.161912 39.949607, -75.161897 39.949674, -75.161907 39.949675, -75.161882 39.94979, -75.161797 39.949779, -75.161799 39.949774, -75.161672 39.949757, -75.16167 39.949767, -75.161621 39.94976, -75.161622 39.949752, -75.161543 39.949741))",SHARED_POLYGON,false,false
sg:e9412712882f41ab935d731e4c1bb136,,Cappelli Brothers Cigar Company,,39.94839,-75.162113,211 S 13th St,Philadelphia,PA,19107,US,"POLYGON ((-75.16217967155171 39.948439948995556, -75.16202678563786 39.9484193865727, -75.16204690220547 39.948339193064584, -75.16219844701482 39.94835975551151, -75.16217967155171 39.948439948995556))",OWNED_POLYGON,,false
sg:ac0734a82ffe423dbee96dce9066d2f7,sg:4dded547308a4414b57bbb493c4eddae,Jefferson Blood Donor Center,,39.949782,-75.157235,111 S 11th St Ste 8230,Philadelphia,PA,19107,US,"POLYGON ((-75.158516 39.949473, -75.158569 39.94946, -75.158602 39.949486, -75.158606 39.949512, -75.158692 39.949523, -75.15856 39.950144, -75.158539 39.950141, -75.157144 39.949966, -75.157177 39.949814, -75.157181 39.949783, -75.157212 39.94964, -75.157186 39.949636, -75.157199 39.949577, -75.157223 39.94958, -75.157272 39.949351, -75.157378 39.949364, -75.157375 39.949377, -75.15771 39.949419, -75.157715 39.949396, -75.157814 39.949408, -75.157809 39.94943, -75.157912 39.949443, -75.157922 39.949398, -75.158516 39.949473))",SHARED_POLYGON,false,false
sg:b9d80cf7105c49998dde08158f9b1134,,Thomas Jefferson University Child Care,,39.948314,-75.157304,950 Walnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.156531 39.948299, -75.156563 39.948158, -75.156642 39.948168, -75.157012 39.948218, -75.157159 39.948237, -75.157239 39.947884, -75.157425 39.947909, -75.157317 39.948384, -75.157286 39.948403, -75.156531 39.948302, -75.156531 39.948299))",SHARED_POLYGON,false,false
sg:1f2e3d13ce29422083e159eb03311d0b,,Chatayee Thai,,39.949265,-75.1618,1227 Walnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.161737 39.949421, -75.161759 39.949328, -75.161745 39.949326, -75.161755 39.94928, -75.16177 39.949282, -75.161805 39.949127, -75.16187 39.949136, -75.161852 39.949218, -75.161848 39.94925, -75.161829 39.949248, -75.161804 39.949362, -75.161822 39.949365, -75.161807 39.94943, -75.161737 39.949421))",OWNED_POLYGON,false,false
sg:4a17f26d5b9646b0b2d7679ef2eb06eb,,Lumber Street Swimming Pool And Park,,39.987662,-75.806465,115 N 9th St,Philadelphia,PA,19107,US,"POLYGON ((-75.80604093196145 39.98794449988907, -75.80603677815157 39.98791969047126, -75.80594011673203 39.987483030579305, -75.80594570065983 39.98745666893191, -75.80596148046612 39.98744277057674, -75.80598526605822 39.98743535371455, -75.80661184905372 39.987358791909635, -75.80677438123809 39.98732881194163, -75.80680355941684 39.98732966815834, -75.80683830355707 39.987357071905826, -75.80691861833336 39.98756447830753, -75.80698373361504 39.9877585302122, -75.80604278788081 39.98795328635493, -75.80604093196145 39.98794449988907))",OWNED_POLYGON,,false
sg:976040f277234c42a1ef31b082394fe4,,Old City Coffee,,39.953757,-75.158885,1136 Arch St,Philadelphia,PA,19107,US,"POLYGON ((-75.161439 39.956038, -75.160445 39.955912, -75.159267 39.955763, -75.159272 39.95574, -75.158855 39.955687, -75.158848 39.95572, -75.158207 39.955639, -75.157989 39.955611, -75.157771 39.955584, -75.15777 39.95557, -75.157665 39.955556, -75.157669 39.955537, -75.157597 39.955527, -75.157675 39.955164, -75.157659 39.955162, -75.157668 39.955117, -75.157646 39.955114, -75.157663 39.955038, -75.157654 39.955011, -75.157675 39.954982, -75.157698 39.954872, -75.15769 39.954845, -75.157711 39.954819, -75.157734 39.954709, -75.157727 39.954679, -75.157747 39.954654, -75.15777 39.954545, -75.157762 39.954516, -75.157782 39.954491, -75.157806 39.954379, -75.157799 39.95435, -75.157819 39.954327, -75.157842 39.954217, -75.157835 39.954186, -75.157855 39.954162, -75.157871 39.954086, -75.157891 39.954089, -75.157904 39.954029, -75.157949 39.954034, -75.157958 39.953991, -75.157938 39.953988, -75.157905 39.953952, -75.157951 39.953926, -75.157972 39.953929, -75.157976 39.953912, -75.158133 39.953932, -75.158136 39.95392, -75.1582 39.953912, -75.158234 39.953922, -75.158256 39.953937, -75.158253 39.953948, -75.158336 39.953959, -75.158345 39.953916, -75.158637 39.953953, -75.158675 39.953778, -75.158425 39.953747, -75.158426 39.953746, -75.158613 39.95287, -75.158634 39.952773, -75.158695 39.952468, -75.159661 39.952594, -75.159601 39.952869, -75.159605 39.952869, -75.159591 39.952919, -75.159541 39.953144, -75.159534 39.95318, -75.159444 39.953594, -75.159392 39.953837, -75.159382 39.953869, -75.159117 39.953835, -75.15908 39.954008, -75.159221 39.954026, -75.15922 39.954029, -75.159295 39.954059, -75.159363 39.954078, -75.15936 39.95409, -75.15947 39.954104, -75.159473 39.954091, -75.159535 39.954092, -75.159629 39.954081, -75.15997 39.954124, -75.15996 39.954168, -75.160214 39.9542, -75.160232 39.954193, -75.160273 39.95419, -75.160308 39.954201, -75.160324 39.954214, -75.160572 39.954246, -75.160575 39.954236, -75.160602 39.954228, -75.160641 39.954227, -75.160675 39.954237, -75.160698 39.954252, -75.160696 39.954262, -75.160818 39.954278, -75.16082 39.954285, -75.160854 39.954289, -75.160852 39.9543, -75.160875 39.954303, -75.160907 39.95434, -75.160859 39.954366, -75.160839 39.954364, -75.160836 39.954378, -75.161109 39.954412, -75.161091 39.954402, -75.161052 39.954361, -75.161103 39.954335, -75.161122 39.954338, -75.161125 39.954323, -75.161262 39.95434, -75.161289 39.954326, -75.161332 39.954325, -75.161366 39.954335, -75.16139 39.95435, -75.161389 39.954358, -75.161648 39.954391, -75.161698 39.954384, -75.161744 39.954404, -75.162074 39.954446, -75.162096 39.954437, -75.162129 39.954437, -75.162156 39.954445, -75.162175 39.954462, -75.162438 39.954495, -75.162437 39.954501, -75.162567 39.954517, -75.162569 39.954508, -75.162632 39.954516, -75.162613 39.954612, -75.162651 39.954617, -75.162633 39.954702, -75.162639 39.954703, -75.162609 39.954829, -75.162789 39.954854, -75.162764 39.95495, -75.162786 39.954953, -75.162717 39.955276, -75.162625 39.955703, -75.162657 39.95571, -75.162605 39.955949, -75.162599 39.955959, -75.162508 39.955948, -75.162429 39.956078, -75.162193 39.956049, -75.162173 39.956132, -75.161675 39.956068, -75.161613 39.956061, -75.161439 39.956038))",SHARED_POLYGON,false,false
sg:9d19e4e35d81425ab91bae7d2bd6e808,,MoreBank a Division of The Bank of Princeton,,39.953562,-75.155639,921 Arch St,Philadelphia,PA,19107,US,"POLYGON ((-75.155529 39.954057, -75.155523 39.954043, -75.155497 39.95404, -75.155506 39.953999, -75.155389 39.953983, -75.1554 39.953927, -75.155424 39.953929, -75.155421 39.953945, -75.155505 39.953953, -75.155504 39.953916, -75.155404 39.953906, -75.155418 39.953821, -75.155461 39.953827, -75.155467 39.953799, -75.155425 39.953793, -75.155437 39.953737, -75.155479 39.953742, -75.155485 39.953715, -75.155442 39.95371, -75.155479 39.95353, -75.155688 39.953559, -75.155614 39.953928, -75.155609 39.953959, -75.15566 39.953964, -75.155641 39.954048, -75.155632 39.954057, -75.155577 39.95405, -75.155574 39.954063, -75.155529 39.954057), (-75.155618 39.953819, -75.155593 39.953816, -75.155588 39.953839, -75.155623 39.953844, -75.155628 39.953821, -75.155618 39.953819), (-75.15566 39.953625, -75.155633 39.953623, -75.155629 39.953648, -75.155666 39.953651, -75.15567 39.953626, -75.15566 39.953625))",SHARED_POLYGON,false,false
sg:5eb51f42f02f4fef9982489e81074d94,,Old Nelson Food Company,,39.950948,-75.161495,35 S 13th St,Philadelphia,PA,19107,US,"POLYGON ((-75.1612 39.951019, -75.161286 39.950614, -75.161598 39.950653, -75.161593 39.950674, -75.161671 39.950684, -75.161587 39.951079, -75.161198 39.95103, -75.1612 39.951019))",SHARED_POLYGON,false,false
sg:e8f700378e3b440e94e35419d5dd7c96,,Bai Wei,,39.95547,-75.157324,1038 Race St,Philadelphia,PA,19107,US,"POLYGON ((-75.157069 39.955472, -75.157116 39.955272, -75.157126 39.955273, -75.157165 39.95508, -75.157184 39.955082, -75.157187 39.955048, -75.157223 39.955007, -75.157279 39.954986, -75.157348 39.954994, -75.157381 39.955015, -75.157404 39.954998, -75.157513 39.955013, -75.15741 39.955513, -75.157069 39.955472), (-75.157295 39.955096, -75.157299 39.955075, -75.157337 39.95508, -75.157333 39.955058, -75.157315 39.955046, -75.157271 39.955049, -75.157254 39.955064, -75.15725 39.95509, -75.157295 39.955096))",SHARED_POLYGON,false,false
sg:6752a44ddf934be5b36cf633a1374be2,,Fashion District Philadelphia,,39.952119,-75.155797,1101 Market St,Philadelphia,PA,19107,US,"POLYGON ((-75.153081 39.953068, -75.153246 39.952311, -75.153262 39.952236, -75.153497 39.952266, -75.153529 39.952121, -75.153477 39.952114, -75.153528 39.951877, -75.153514 39.951875, -75.15359 39.951522, -75.153606 39.951524, -75.153658 39.951282, -75.153792 39.951299, -75.153794 39.951292, -75.153885 39.951304, -75.153888 39.951292, -75.153941 39.951299, -75.153941 39.951293, -75.154016 39.951303, -75.154015 39.951308, -75.154288 39.951342, -75.154339 39.951351, -75.154337 39.951364, -75.15447 39.951381, -75.154473 39.951368, -75.154723 39.9514, -75.154725 39.951411, -75.155068 39.951455, -75.155033 39.951613, -75.154986 39.951607, -75.154975 39.951659, -75.155189 39.951686, -75.155186 39.951701, -75.155294 39.951715, -75.155311 39.951636, -75.155422 39.95165, -75.155455 39.951495, -75.156617 39.951643, -75.156575 39.951841, -75.156762 39.951865, -75.156791 39.951728, -75.156852 39.951736, -75.156944 39.951686, -75.15757 39.951766, -75.157747 39.951788, -75.157749 39.951777, -75.158038 39.951814, -75.158036 39.951822, -75.158212 39.951844, -75.15803 39.95269, -75.157909 39.952678, -75.157558 39.952631, -75.157555 39.952646, -75.157465 39.952635, -75.157468 39.95262, -75.157385 39.95261, -75.156633 39.952515, -75.156677 39.952311, -75.156479 39.952286, -75.156435 39.952491, -75.155676 39.952394, -75.155647 39.95253, -75.155691 39.952535, -75.155686 39.952559, -75.155961 39.952594, -75.155965 39.952575, -75.156043 39.952585, -75.156043 39.952608, -75.156357 39.952648, -75.156287 39.952977, -75.155969 39.952937, -75.155964 39.952958, -75.155887 39.952948, -75.155891 39.952928, -75.155366 39.952861, -75.155362 39.952883, -75.155285 39.952873, -75.155285 39.952852, -75.155022 39.952818, -75.155017 39.952844, -75.154965 39.952838, -75.15497 39.952812, -75.154934 39.952808, -75.155006 39.952473, -75.155357 39.952518, -75.155362 39.952497, -75.15544 39.952507, -75.155435 39.952529, -75.155507 39.952538, -75.155513 39.952512, -75.155576 39.95252, -75.155604 39.952388, -75.155041 39.952316, -75.155053 39.952257, -75.154896 39.952237, -75.154883 39.952295, -75.15358 39.952128, -75.153548 39.952274, -75.153584 39.952279, -75.153574 39.952327, -75.153664 39.952299, -75.153699 39.952293, -75.153753 39.952298, -75.153799 39.952325, -75.153822 39.952353, -75.153834 39.952384, -75.153828 39.952423, -75.153807 39.952453, -75.153779 39.952473, -75.153746 39.952485, -75.153682 39.952775, -75.153604 39.953135, -75.15321 39.953085, -75.153081 39.953068), (-75.15373 39.952346, -75.153675 39.952347, -75.153649 39.952364, -75.15364 39.952382, -75.153643 39.952411, -75.15366 39.952432, -75.153692 39.952441, -75.153725 39.952437, -75.153748 39.952424, -75.153764 39.952405, -75.153764 39.952377, -75.15373 39.952346))",SHARED_POLYGON,false,false
sg:34cf20184ff644e9970f1e4890255f14,,Four Points By Sheraton,Four Points By Sheraton,39.956016,-75.159179,1201 Race St,Philadelphia,PA,19107,US,"POLYGON ((-75.159325 39.955884, -75.159264 39.956158, -75.159258 39.956166, -75.159041 39.956139, -75.159063 39.956038, -75.159057 39.956037, -75.159066 39.955994, -75.159072 39.955995, -75.159105 39.955841, -75.159328 39.955869, -75.159325 39.955884))",OWNED_POLYGON,false,false
sg:88032193dc75421a9db916165bc6757c,sg:27be3e00739b401b852c7a5502f59bf3,Bonchon,Bonchon,39.954449,-75.157058,1020 Cherry St,Philadelphia,PA,19107,US,"POLYGON ((-75.157022 39.954533, -75.157015 39.954542, -75.156964 39.954535, -75.156955 39.954523, -75.15699 39.954364, -75.157066 39.954374, -75.157083 39.954295, -75.157107 39.95429, -75.157156 39.954296, -75.157154 39.954306, -75.157174 39.954308, -75.157124 39.954546, -75.157106 39.954554, -75.157055 39.954548, -75.157057 39.954538, -75.157022 39.954533))",OWNED_POLYGON,false,false
sg:ca1d7f018b424708834d0054c13808c1,,Cardio Vascular Medical Associates MD,,39.948666,-75.160394,1128 Walnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.160411 39.948807, -75.160409 39.948795, -75.160391 39.948793, -75.160389 39.948804, -75.160337 39.948798, -75.160341 39.948777, -75.160316 39.948775, -75.160371 39.948516, -75.160441 39.948525, -75.160468 39.948535, -75.160529 39.948542, -75.16052 39.948588, -75.160525 39.948588, -75.160482 39.948804, -75.160462 39.948802, -75.16046 39.948813, -75.160411 39.948807))",SHARED_POLYGON,false,false
sg:425499cf1406400ca2f37b09d309294d,,Aloft Hotels,Aloft Hotels,39.954586,-75.162724,101 N Broad St,Philadelphia,PA,19107,US,"POLYGON ((-75.16279891133308 39.954736432912355, -75.16259238123894 39.95469428381903, -75.16263127326965 39.95444961295949, -75.16286730766296 39.954478397811904, -75.16279891133308 39.954736432912355))",OWNED_POLYGON,,false
sg:fb4e0c33c3f94e8ba02c7e41129c4eea,,Shi Miao Dao Yunnan Rice Noodle,,39.955307,-75.154499,901 Race St,Philadelphia,PA,19107,US,"POLYGON ((-75.154602 39.955353, -75.154371 39.955324, -75.154361 39.955321, -75.154374 39.95526, -75.154637 39.955293, -75.154624 39.955356, -75.154602 39.955353))",OWNED_POLYGON,false,false
sg:1d3538aee16e4898bccfb624dae8fad6,,TD Bank,TD Bank,39.95017,-75.163702,121 S Broad Street Broad & Sansom,Philadelphia,PA,19107,US,"POLYGON ((-75.16387050364553 39.950275968656605, -75.16350304101049 39.95023047550888, -75.16353388641416 39.95009965041248, -75.16388726745187 39.95014462959952, -75.16388676453768 39.950194749230306, -75.16387050364553 39.950275968656605))",OWNED_POLYGON,false,false
sg:4d430960d625455da36485dad96b9e68,,Cosmos Nail Salon,,39.948715,-75.160848,1204 Walnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.1608626246616 39.9488698517623, -75.16076338292811 39.94885648627217, -75.16083177925793 39.948557304232224, -75.16093638540951 39.948572726018845, -75.1608626246616 39.9488698517623))",OWNED_POLYGON,,false
sg:f68930e609bf433cb15d34941cf824a5,,La Cucina at the Market,,39.953219,-75.158859,Reading Terminal 51 N 12th St,Philadelphia,PA,19107,US,"POLYGON ((-75.161439 39.956038, -75.160445 39.955912, -75.159267 39.955763, -75.159272 39.95574, -75.158855 39.955687, -75.158848 39.95572, -75.158207 39.955639, -75.157989 39.955611, -75.157771 39.955584, -75.15777 39.95557, -75.157665 39.955556, -75.157669 39.955537, -75.157597 39.955527, -75.157675 39.955164, -75.157659 39.955162, -75.157668 39.955117, -75.157646 39.955114, -75.157663 39.955038, -75.157654 39.955011, -75.157675 39.954982, -75.157698 39.954872, -75.15769 39.954845, -75.157711 39.954819, -75.157734 39.954709, -75.157727 39.954679, -75.157747 39.954654, -75.15777 39.954545, -75.157762 39.954516, -75.157782 39.954491, -75.157806 39.954379, -75.157799 39.95435, -75.157819 39.954327, -75.157842 39.954217, -75.157835 39.954186, -75.157855 39.954162, -75.157871 39.954086, -75.157891 39.954089, -75.157904 39.954029, -75.157949 39.954034, -75.157958 39.953991, -75.157938 39.953988, -75.157905 39.953952, -75.157951 39.953926, -75.157972 39.953929, -75.157976 39.953912, -75.158133 39.953932, -75.158136 39.95392, -75.1582 39.953912, -75.158234 39.953922, -75.158256 39.953937, -75.158253 39.953948, -75.158336 39.953959, -75.158345 39.953916, -75.158637 39.953953, -75.158675 39.953778, -75.158425 39.953747, -75.158426 39.953746, -75.158613 39.95287, -75.158634 39.952773, -75.158695 39.952468, -75.159661 39.952594, -75.159601 39.952869, -75.159605 39.952869, -75.159591 39.952919, -75.159541 39.953144, -75.159534 39.95318, -75.159444 39.953594, -75.159392 39.953837, -75.159382 39.953869, -75.159117 39.953835, -75.15908 39.954008, -75.159221 39.954026, -75.15922 39.954029, -75.159295 39.954059, -75.159363 39.954078, -75.15936 39.95409, -75.15947 39.954104, -75.159473 39.954091, -75.159535 39.954092, -75.159629 39.954081, -75.15997 39.954124, -75.15996 39.954168, -75.160214 39.9542, -75.160232 39.954193, -75.160273 39.95419, -75.160308 39.954201, -75.160324 39.954214, -75.160572 39.954246, -75.160575 39.954236, -75.160602 39.954228, -75.160641 39.954227, -75.160675 39.954237, -75.160698 39.954252, -75.160696 39.954262, -75.160818 39.954278, -75.16082 39.954285, -75.160854 39.954289, -75.160852 39.9543, -75.160875 39.954303, -75.160907 39.95434, -75.160859 39.954366, -75.160839 39.954364, -75.160836 39.954378, -75.161109 39.954412, -75.161091 39.954402, -75.161052 39.954361, -75.161103 39.954335, -75.161122 39.954338, -75.161125 39.954323, -75.161262 39.95434, -75.161289 39.954326, -75.161332 39.954325, -75.161366 39.954335, -75.16139 39.95435, -75.161389 39.954358, -75.161648 39.954391, -75.161698 39.954384, -75.161744 39.954404, -75.162074 39.954446, -75.162096 39.954437, -75.162129 39.954437, -75.162156 39.954445, -75.162175 39.954462, -75.162438 39.954495, -75.162437 39.954501, -75.162567 39.954517, -75.162569 39.954508, -75.162632 39.954516, -75.162613 39.954612, -75.162651 39.954617, -75.162633 39.954702, -75.162639 39.954703, -75.162609 39.954829, -75.162789 39.954854, -75.162764 39.95495, -75.162786 39.954953, -75.162717 39.955276, -75.162625 39.955703, -75.162657 39.95571, -75.162605 39.955949, -75.162599 39.955959, -75.162508 39.955948, -75.162429 39.956078, -75.162193 39.956049, -75.162173 39.956132, -75.161675 39.956068, -75.161613 39.956061, -75.161439 39.956038))",SHARED_POLYGON,false,false
sg:c769166c2de946c58fbe64fed7712df6,,The Halal Guys,The Halal Guys,39.955238,-75.156669,1016 Race St,Philadelphia,PA,19107,US,"POLYGON ((-75.15673232570806 39.9552755, -75.15662699999993 39.9552755, -75.15659155835962 39.95526959305996, -75.15661107118333 39.95517912451362, -75.15674674833915 39.95520725270446, -75.15673232570806 39.9552755))",OWNED_POLYGON,false,false
sg:d3c34011c062402d97ab0f0893104efe,,Fetch Pet Care,,39.950731,-75.161366,1229 Chestnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.1612 39.951019, -75.161286 39.950614, -75.161598 39.950653, -75.161593 39.950674, -75.161671 39.950684, -75.161587 39.951079, -75.161198 39.95103, -75.1612 39.951019))",SHARED_POLYGON,false,false
sg:15f68b2aeb45432a99bc2f48b38351b3,,Auntie Anne's,Auntie Anne's,39.95396,-75.160864,1230 Arch St,Philadelphia,PA,19107,US,"POLYGON ((-75.160808 39.953683, -75.161039 39.953713, -75.160968 39.954047, -75.160732 39.954016, -75.160808 39.953683))",SHARED_POLYGON,false,false
sg:9519561c55344d03b675bd28834408aa,,Fit4Mom,Fit4Mom,39.948066,-75.162501,1301 Locust St,Philadelphia,PA,19107,US,"POLYGON ((-75.16256214169304 39.948173798308765, -75.16241227887498 39.948143287315865, -75.162436 39.948036, -75.162588 39.948055, -75.16256214169304 39.948173798308765))",SHARED_POLYGON,false,false
sg:4d23b3fc63f24ef9b0ce41270586235e,,Pretty Photo,,39.953724,-75.155239,911 Arch St,Philadelphia,PA,19107,US,"POLYGON ((-75.155212 39.953512, -75.155214 39.953503, -75.155248 39.953508, -75.15525 39.953501, -75.155305 39.953508, -75.155221 39.953894, -75.155219 39.953908, -75.155134 39.953895, -75.155212 39.953512))",SHARED_POLYGON,false,false
sg:a0d8a838e1ea4c5d873ab46ee90a1141,,Rikumo,,39.94879,-75.161484,1216 Walnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.161608 39.948636, -75.161584 39.948744, -75.161568 39.948751, -75.161577 39.948775, -75.16157 39.948807, -75.161554 39.948814, -75.161563 39.948836, -75.161538 39.94895, -75.161364 39.948927, -75.161381 39.948853, -75.161374 39.948852, -75.161384 39.948804, -75.161391 39.948805, -75.161408 39.94873, -75.1614 39.948729, -75.161411 39.948681, -75.161418 39.948682, -75.161434 39.948614, -75.161461 39.948614, -75.161508 39.948624, -75.161572 39.948628, -75.161608 39.948636))",OWNED_POLYGON,false,false
sg:7c9728a11aaa4c529c80a1cf9e858ef8,,Edible Arrangements,Edible Arrangements,39.949552,-75.160537,120 S 12th St,Philadelphia,PA,19107,US,"POLYGON ((-75.16055725514889 39.94962592300837, -75.16048617661 39.94961512792429, -75.1605150103569 39.949483016519416, -75.16058675944805 39.94948867109838, -75.16055725514889 39.94962592300837))",OWNED_POLYGON,,false
sg:dcbd5119f77d43cfbe2ec99dfe3d6e36,,Enforex,,39.94911,-75.163623,1334 Walnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.163536 39.949186, -75.16357 39.949035, -75.163634 39.949043, -75.163644 39.948992, -75.163628 39.94899, -75.16364 39.948933, -75.163768 39.948949, -75.163745 39.949055, -75.163758 39.949057, -75.163724 39.94921, -75.163536 39.949186))",SHARED_POLYGON,false,false
sg:1cdf01804488405b853a99844ba3e7e0,,Central City Eyecare,,39.95367,-75.154531,105 N 9th St,Philadelphia,PA,19107,US,"POLYGON ((-75.154214 39.954195, -75.154212 39.954175, -75.154305 39.953751, -75.154306 39.953743, -75.154365 39.953474, -75.154384 39.95341, -75.154434 39.953417, -75.154432 39.953427, -75.15455 39.953442, -75.154552 39.953433, -75.154605 39.95344, -75.154604 39.95347, -75.154536 39.95378, -75.154443 39.954208, -75.15443 39.954236, -75.15438 39.95423, -75.154382 39.954221, -75.154262 39.954205, -75.15426 39.954214, -75.154211 39.954208, -75.154214 39.954195))",SHARED_POLYGON,false,false
sg:2d73170ba7d645889e5a83a5991ba147,,Pamma Tools,,39.949116,-75.154492,809 Sansom St,Philadelphia,PA,19107,US,"POLYGON ((-75.15448942780495 39.948962793253926, -75.15456050634384 39.948969990045484, -75.15449345111847 39.9492712264975, -75.15442505478859 39.94926300162905, -75.15448942780495 39.948962793253926))",OWNED_POLYGON,,false
sg:db91dce4b8d84311af728e5377d6d596,,Project Welcome,,39.953659,-75.160458,1216 Arch St # Ctr,Philadelphia,PA,19107,US,"POLYGON ((-75.16025 39.953958, -75.160352 39.95348, -75.160353 39.953478, -75.160634 39.953514, -75.160519 39.953992, -75.16025 39.953958))",SHARED_POLYGON,false,false
sg:c570b34b49994c13b7a0b3ba956dd3e3,,St Honore Pastries,,39.955567,-75.155534,935 Race St,Philadelphia,PA,19107,US,"POLYGON ((-75.155481 39.955636, -75.15549 39.955594, -75.155504 39.955596, -75.155505 39.95559, -75.155491 39.955588, -75.155496 39.955566, -75.15551 39.955568, -75.155514 39.955549, -75.1555 39.955547, -75.15553 39.955409, -75.155532 39.955401, -75.155592 39.955408, -75.15559 39.955418, -75.155551 39.955601, -75.155555 39.955601, -75.15555 39.955624, -75.155547 39.955624, -75.155536 39.955675, -75.155557 39.955678, -75.155548 39.955721, -75.155554 39.955722, -75.155552 39.955731, -75.155499 39.955724, -75.155502 39.955709, -75.155497 39.955709, -75.155494 39.955708, -75.155496 39.955699, -75.155491 39.955699, -75.155473 39.955696, -75.155486 39.955636, -75.155481 39.955636))",OWNED_POLYGON,false,false
