safegraph_place_id,latitude,longitude,location_name,street_address,raw_visit_counts,distance_from_home,weighted_visit_counts,count_home_cbgs,visits_top_10_hours
sg:bc55a77f566d4797b658b89097b66247,39.941897,-75.174298,Nineteen Nail & Spa,770 S 19th St,13,3271.0,1352.0,2,1.0
sg:c1af96e4c12040c1a278d21e0aac4e8d,40.040948,-75.119,7-Eleven,150 E Champlost St,34,810.0,255.0,5,1.8
sg:c61f0fd45145433787bfba0f4b1d83fc,39.93210300000001,-75.186402,Ice Cream Express,1625 S 25th St,36,22759.0,4716.0,2,1.9
sg:c7f6a047c4b64bfd996156781b7e13be,39.953972,-75.174736,Au Bon Pain,2005 Market St,35,7778.0,595.0,5,1.4
sg:febb98bee47a4690bc8551d9fd70a6b8,40.044304,-75.073123,Color Cafe,6734 Castor Ave,52,2517.0,3666.0,5,1.6
sg:00dc094c54844724a8c1e19db1ef016d,40.030423,-75.022479,Cash For Junk Cars,7777 State Rd,49,7538.0,2891.0,2,2.4
sg:1b50050c0aec46d5b3f5919410da0d3b,40.057175,-75.2357,T & F Farmers Pride,8101 Ridge Ave,28,2347.0,238.0,4,1.6
sg:1c2a10150e8346ceabf29e2c0ca7a56c,39.975346,-75.144067,Mr Schultz Viking Service,1554 N 5th St,10,,1045.0,1,1.0
sg:2a7f1f02c94b42cdbbb54b86457679e4,40.027592,-75.181927,Bosch Service,454 W Woodlawn St,10,,2245.0,1,1.0
sg:317ae0cff8f24a1f970d595f91018f41,39.943788,-75.210959,Gold Star Pizza,1247 S 47th St,18,3263.0,198.0,4,1.1
sg:434242712ec14e22a59e6e23d1395393,40.037608,-75.11806899999998,Trio Delight Cafe,5675 N Front St,34,2247.0,714.0,9,1.4
sg:4596a400e15c4eab9647e3403ef09da6,39.923053,-75.178077,Saffron Patch Authentic Indian Restaurant,1849 Wolf St,30,1551.0,2535.0,2,1.7
sg:62dad2e4dc774ffc979b39df350f05f8,39.958064,-75.152302,Eighth Street Lounge,338 N 8th St,17,12669.0,442.0,1,1.0
sg:68bbcd59c6c549a48ef56cde2d103d9d,39.97287,-75.178248,Sunoco,900 W College Ave,32,5691.0,400.0,3,1.6
sg:6c41001b17e84ba38b0385eb2bec117b,39.933881,-75.174087,Groom & Board,1733 Reed St,21,1919.0,1932.0,1,1.1
sg:70621fc56a984fbe882c65707673ef0d,39.930749,-75.171553,16th Street Seafood,1542 Tasker St,13,1835.0,793.0,2,1.1
sg:7d0271fae7e34d57acb62dddaa31b13b,39.992437,-75.128263,Jerusalem Furniture,2801 A St,34,7941.0,3944.0,1,1.7
sg:8e0ef256be364c7686be3efcf2d54c2c,39.912902,-75.160584,Don's Hairstyling,2846 S 7th St,48,9323.0,6864.0,4,1.8
sg:c720de1322484315b86ef55d578fc077,39.946752,-75.163957,Seorabol Center City,1326 Spruce St,15,8598.0,270.0,2,1.2
sg:d679c1056e954510ba0aea8a98254719,40.023154,-75.089711,American Tool & Fasteners,1028 Harrison St,16,3732.0,552.0,1,1.1
sg:d86a18f9d8ba43b68c797a7fe3b33419,39.949946,-75.22721800000002,Angie's Kitchen,618 S 52nd St,56,2795.0,1708.0,5,2.1
sg:f8e1b8d880d847f69c21dcce5745677f,39.94416,-75.171722,Medical Center Pharmacy,1740 South St Ste 501,16,7499.0,176.0,1,1.2
sg:0182ab63f2474d2f9dd053f7ebb61a5e,40.016706,-75.061657,Ceramics By Debbie,5810 Torresdale Ave,16,793.0,248.0,1,1.0
sg:4fe88fd3e1b14e0f851e8c4d31db63b2,40.007619,-75.140771,Peralta Beer Distributor,3654 N 7th St,33,1607.0,429.0,1,1.4
sg:893502a2af0e4620a0d8ad61c91a4db6,39.953904,-75.15511500000002,Bubblefish,909 Arch St,14,4993.0,427.0,3,1.1
sg:8a429973e94d4b8493a6c49cb2a8ab09,40.01193,-75.134676,Guaranteed Used Auto Parts,423 W Luzerne St,21,5679.0,399.0,4,1.4
sg:a2e8c6eb30174a7fa092762e04793f4e,40.054285,-75.137217,St Mary's Protectress Ukrainain Church,6627 N 12th St,19,,5814.0,1,1.1
sg:de8c3d258008462f983c85fc8e703445,39.989587,-75.183749,First Church of Love Faith & Deliverance,3101 Ridge Ave,12,6323.0,1254.0,1,1.1
sg:e23e5f57ed524e578a04f742d5150aa3,40.013947,-75.080488,Wilmot Park Playground,1801 Meadow St,51,3896.0,2907.0,3,1.7
sg:031e9d0a41a04557bd34cc440cacd9b1,39.896296,-75.235577,CDR Contracting,7831 Bartram Ave Ste 231,15,15529.0,615.0,3,1.3
sg:03f8532ecebe443786e425b5c71ab392,40.126276,-75.00244,Quartette Golf Club,1075 Southampton Rd,16,7886.0,648.0,2,1.3
sg:1144106267c644dba8989ee820ddc24a,39.991867,-75.119857,Cuso Auto Repair,1824 E Cambria St,42,4785.0,1533.0,5,1.4
sg:15b7870aad574bc284461be06558d02d,39.962412,-75.13753,The Couch At 1607,1 Brown St Unit 1607,40,8161.0,800.0,5,1.4
sg:1dba8a7cb2c44509a7236b0c5737a22e,40.007246,-75.155557,Philly Chop Kings,3521 N Smedley St,38,8072.0,4959.0,1,1.6
sg:24e546ec1a8b4e78aa27c2ac580dfb01,39.948226,-75.166687,Wolf's Market,1500 Locust St Apt 2705,15,,5685.0,1,1.0
sg:295b207ac85b4b42b925dffe09181b76,39.931662,-75.169141,Soul Boat,1422 Dickinson St,18,44726.0,17955.0,1,1.3
sg:2d182a9534b7421d9f36fca438efb761,39.948847,-75.235842,Harrity School,5601 Christian St,50,5343.0,1600.0,2,2.2
sg:34736add307b4b25bcba4e831a22f6b3,39.954124,-75.242216,Flowers and Gifts by June,455 S 60th St,39,3210.0,1833.0,4,1.7
sg:5301126c4d75403d9aa7fe8dfee47ac9,40.049719,-75.049996,Serenity Early Learning Center,7510 Brous Ave,10,2371.0,165.0,2,1.0
sg:5aca0aa22a134db29c363aa1e572afa1,40.006626,-75.17134399999998,Dream Hair Lounge,3312 Fox St,29,7553.0,2146.0,2,1.1
sg:6b23db44e5b7420f8ad9d9a379d3cbd0,39.950304,-75.158363,Pokeworks,1037 Chestnut St,18,7229.0,2286.0,3,1.2
sg:702015ce516445248adb197c8bbab67c,40.04776,-75.151306,Greater Faith Family Worship Center,6052 Ogontz Ave,10,,3065.0,1,1.0
sg:8fbc743bd99143fcae61f656343f430a,40.027296,-75.109709,5087 Cho's Market,5087 F St,20,3048.0,770.0,2,1.4
sg:901037076cc3433ba4683dcbbce84afc,39.953781,-75.152776,Children's Village Inc,125 N 8th St,33,12170.0,1089.0,2,1.3
sg:9795c3a228634818b4db589b9391abe9,40.083518,-74.99651999999998,United States Postal Service (USPS),10380 Drummond Rd,79,4562.0,1343.0,7,2.9
sg:b8c96b9eaf1e462590c7fecf78f4ff1b,40.052942,-75.15130699999997,Jakuaz Grocery,6441 N 20th St,50,1389.0,4700.0,5,2.1
sg:c0cdd5dfcd54441da40527d7b0a65375,40.009844,-75.146697,Bornmann Manufacturing Co,3731 Old York Rd,41,5115.0,2583.0,3,1.7
sg:d3c7f11feb7f46be894d3e951a882206,40.023514,-75.136277,Zion Assemblies of God Church,635 W Roosevelt Blvd,17,5023.0,119.0,1,1.0
sg:de6aef1543434652ae2025b56740c7bd,40.030922,-75.230099,Marchiano's Bakery,4653 Umbria St,15,4921.0,360.0,2,1.0
sg:edf587998a684bf1b7af2966c2e2a10c,40.079828000000006,-74.98989499999998,Picariello Playground,10811 Calera Road Picariello Playground,13,324.0,455.0,1,1.0
sg:052672e38b764eb5ab1a1055c107fde7,39.986784,-75.148791,Ebenezer Baptist Church,2259 N 10th St,26,6818.0,8333.0,1,1.2
sg:0bce5a1b1ef64f88872106756a84209f,40.000262,-75.106053,Vainita Con Tostones,3507 Kensington Ave,42,3250.0,819.0,6,2.0
sg:17bfdf08e3194ce6a6ec977810d37c1c,39.912885,-75.242719,Willkay's Ice Cream,2501 Island Ave,34,2939.0,3485.0,3,1.4
sg:29a070eb1c1d4cf1b0c98eb44ff884b6,40.009956,-75.084282,Bulk Vintage Wholesale,4324 Tackawanna St,41,1688.0,7421.0,1,1.6
sg:30334019f81a4efe9e46ce9428333f74,40.05301400000001,-75.064841,Lee's Hoagie House,7328 Castor Ave,19,3361.0,190.0,3,1.0
sg:3291410575c74311ae0216b7ec78cbc5,40.056301,-75.156474,Act Academy Cyber Cs,2111 Eastburn Ave,22,14167.0,1727.0,1,1.4
sg:387c1263a3ce414aacfcd8aad2b96af5,40.020781,-75.153203,Ukrainian Catholic Church Christ the King,1629 W Cayuga St,21,9923.0,462.0,3,1.4
sg:4608134db85447a79f56184f023c93f1,40.075129,-75.20445,Ten Thousand Villages,8331 Germantown Ave,14,2794.0,154.0,1,1.3
sg:4caae285bed54980a7f2fff38916a8ee,40.056964,-75.052846,Garden of Earthly Delights Ltd,7907 Bustleton Ave,40,4855.0,2400.0,2,2.1
sg:66aa3b79aa3644fd803ab0b144c2b823,39.942289,-75.141028,Moshulu,401 S Columbus Blvd,11,8657.0,187.0,3,1.1
sg:807f699c40204b8896d70c9f26f01a4f,39.947949,-75.165806,Haute Restaurant & Lounge,1420 Locust St,24,5960.0,8352.0,2,1.4
sg:864e1d18d28c46bda40c9d71a7394671,39.945943,-75.152289,A Dental Group at Washington Square,604 S Washington Sq,10,,7110.0,1,1.0
sg:9c6b856feb184107b6352cbf9993995e,40.018548,-75.21276999999998,Dawson Street Pub,100 Dawson St,21,,9492.0,1,1.5
sg:b172ae07b9f94a49a886c8e77eaf575c,39.941858,-75.157416,The Expressive Hand,622 S 9th St,12,1479.0,240.0,1,1.0
sg:b69e729a23f448148e15014e0b941966,40.049414,-75.14299,Lets Wok,6258 N Broad St,26,1344.0,702.0,5,1.7
sg:c75606c152fe4838982dbf7c3dddd02a,40.017025,-75.067216,InnovAge LIFE St Bart's,5364 Jackson St,34,4469.0,1632.0,4,1.6
sg:d274b189069549b28bd25a9e6526a655,40.004349,-75.186205,East Falls Plumbing and heating,3431 W Commissioner St,22,,6017.0,1,1.0
sg:d8a5650839cb4a6eb739069ee5145753,40.072917,-75.157666,McDonald's,7911 Ogontz Ave # 17,125,2459.0,875.0,25,3.8
sg:df29d93ffa824f24afecb1aa40f9b6c6,39.96530300000001,-75.16041,Santucci's Original Square Pizza,655 N Broad St,14,8894.0,133.0,1,1.0
sg:df307b55096c47e9bbb2078c08087e79,39.920962,-75.174428,Potito's Italian American Pastries,1614 W Ritner St,11,,1595.0,1,1.1
sg:eddbc451de5e4b249d6a4f49da38c53c,39.981966,-75.17902,Resurrection Baptist Church,1716 N 27th St,37,8207.0,4366.0,2,1.5
sg:f649dad151df498da33967b8d7528bd8,39.977828,-75.158485,Tropical Smoothie Café,1600 N Broad St Ste 4,13,4131.0,130.0,2,1.3
sg:ffe81f0d39c84eecbc576b9f8a959ecf,39.909749,-75.183092,Two L C Llc,3310 S 20th St,12,16602.0,246.0,2,1.2
sg:10648284f0834b5f86ea3ab0ec1b8562,39.924353,-75.161567,Royal StriKing Muay Thai,910 Emily St,14,12012.0,651.0,2,1.0
sg:1b4e7b91f92e49cdaa1a56e9d71dd7e8,39.910644,-75.22041899999998,TMK Produce,6700 Essington Ave Unit A1A6,139,53546.0,6950.0,10,4.3
sg:2cadbadb3b2b458f981cfdaa63897761,39.921585,-75.19330699999998,Sunoco,2751 W Passyunk Ave,86,5162.0,602.0,10,2.4
sg:31ab4fc4310947fe8be2ee1d87a58896,39.951937,-75.164863,Starbucks,1 S. 15th Street,38,8632.0,912.0,5,2.0
sg:4dea3bcc203549248cdcacc897ac4d37,39.916206,-75.236777,Patterson Elementary School,7001 Buist Ave,10,12609.0,4860.0,1,1.0
sg:5392280ff3374256b1d4b39b34d64716,39.98047,-75.144908,Neighborhood Meat Mkt,1915 N 6th St,52,7025.0,8606.0,3,2.6
sg:622c71f572824e1587e23eaf4f346a03,39.95613400000001,-75.160205,Days Inn,1227 Race St,71,9184.0,19099.0,5,2.7
sg:6748215d7a56402396fa4dd11892d39c,39.986448,-75.156573,Broad Deli,2200 N Broad St,42,2072.0,987.0,6,1.3
sg:757f212fda464e2eb67509e65e0a0d9c,40.016358,-75.063201,Moss Playground,5700 Torresdale Ave,65,5679.0,4030.0,10,2.7
sg:7682026fab864ba3b21b28cc0b897c5e,40.006292,-75.094581,McDonald's,1801 Torresdale Ave,70,2897.0,700.0,10,2.3
sg:7a9a780d078d484d9c38c3ba19b8d7f7,40.074025,-74.980496,Leichner John MD,10900 Knights Rd,14,6196.0,945.0,2,1.1
sg:96fd5790cbf3489aba764bc660eb7824,39.993147,-75.094502,Kawasaki Motors,2450 Castor Ave,65,17329.0,1365.0,10,2.8
sg:9c9407fe50284789987df25f184aca3d,40.004267,-75.176272,Evangelistic Gospel Crusades Church,2846 W Allegheny Ave,55,9200.0,18260.0,5,1.8
sg:a04efcc6a5dd472b9ba89714911c96bf,39.966583,-75.20737,King Grill,725 N 42nd St,20,4168.0,1870.0,3,1.0
sg:a2a5ceb775444c3386c240f1479e197e,40.010914,-75.176789,Wingstop,2920 Roberts Ave,58,4474.0,1160.0,12,2.3
sg:a5fe68071a774a2f9915df910a39d51d,39.961463,-75.144477,Museum Deli,333 Spring Garden St,18,9496.0,225.0,4,1.5
sg:bdc9171190db4be4aece5ce821dcb0c8,39.924747,-75.170199,Walgreens,2014 S Broad St,62,730.0,837.0,9,2.4
sg:c38a00637d9944d09e2786904489e267,39.936485,-75.217973,Care To Learn Child Development Ctr,5322 Woodland Ave,20,4101.0,1210.0,1,1.1
sg:06e7f48b4b1a41b891d130151d65b2d7,40.090417,-74.965766,Big Lots Stores,199 Franklin Mills Blvd,57,6174.0,912.0,11,2.1
sg:2dc029e7af6d4eb4b4235cc2e89c82fa,39.952622,-75.162183,Residence Inn by Marriott,1 Penn Sq E,52,382323.0,25038.0,3,1.9
sg:34278c6a0a6447498b015cab828f4dfc,40.04046,-75.031773,Free Library of Philadelphia Holmesburg Branch,7810 Frankford Ave,16,1204.0,1624.0,2,1.0
sg:41d708fb164c4947a9138402365e2cce,39.99807,-75.092011,Aramingo Crossings,3800 Aramingo Ave,1340,4074.0,29480.0,201,24.2
sg:42579948e3234ccc8358261bb126717e,40.036748,-75.025841,Pats's Corner Store,4505 Rhawn St,18,2644.0,351.0,1,1.1
sg:4555d52cd1bb411484cc6f7b7ed4e748,40.016538,-75.054645,E Z Wash Car Wash,6140 Keystone St,19,5360.0,247.0,5,1.2
sg:6cd4a00ce11340298dafe92670d0afd9,40.028782,-75.206151,Sunoco,630 Walnut Ln,41,8280.0,410.0,5,1.7
sg:6f602cf546ae44b096fc08843c4a104c,40.047596,-75.060395,Exxon Mobil,2250 Cottman Ave,18,1406.0,117.0,4,1.3
sg:97075522f6334d53887313c187c10a44,39.981098,-75.10859,Fasone's Sports Bar & Grill,2656 E Ann St,13,11333.0,130.0,3,1.1
sg:9abaff54439e47aabe0488f077078fb9,39.985883,-75.234605,Quick Help Services Homecare Agency,5478 Arlington St,68,3955.0,8330.0,6,2.3
sg:9df4d3fa219446d89bcf44099ace8142,39.90348,-75.228711,Philadelphia Animal Hospital,7401 Holstein Ave,49,6363.0,1960.0,6,2.1
sg:a39a27b0f94943d78f05870d17d808a8,39.960797,-75.13958199999998,F45 Training,117 Spring Garden St,21,5747.0,399.0,2,1.1
sg:b2630f2a4e114e9ca691750c29bd40ff,40.060778000000006,-75.024587,Little Learners Day Care,8962 Ashton Rd,12,4797.0,366.0,2,1.0
sg:b7b9a1be16864f77b996e3233aee41d5,39.944825,-75.168114,Genesis HealthCare,1526 Lombard St,31,13228.0,11377.0,3,1.2
sg:bbc2f821c10e441790f0138a25b88541,40.070523,-75.087849,BAYADA Home Health,7600 Central Ave Fl 3 Founders Building,19,6650.0,2698.0,2,1.1
sg:bed91d7dd5764506a5efac13256a9d85,40.084506,-75.23151800000002,Northwestern Equestrian Facility,120 W Northwestern Ave,49,5042.0,1176.0,8,1.8
sg:d38903cd47b249cabdc68c59023b4558,39.993636,-75.149808,Greater Mt Vernon Baptist Church,1117 W Lehigh Ave,38,2276.0,798.0,2,1.5
sg:ea8c5c2501ce49a0b140a84b88e2a19f,40.088369,-75.043226,Price Andrew S DDS,9501 Northeast Ave,17,1852.0,170.0,3,1.0
sg:eb08f5c7f36542db8cb0b50fc1e74c0a,39.953426,-75.21844300000002,Accu Pizza,4802 Spruce St,39,1678.0,780.0,3,1.8
sg:ff3291da98ac40e7aa440a13932247a6,40.020357,-75.119664,Boost Barton,4600 Rosehill St,14,745.0,322.0,1,1.2
sg:0305cf2c525347268ed472ff6ff8038e,40.068445,-75.05193,Bell's Market,8330 Bustleton Ave,270,2339.0,6210.0,36,7.3
sg:3469f9503e8946bb836c590cfa90f1ac,39.91314600000001,-75.157338,PennDOT Photo & Exam License Center,330 W Oregon Ave,13,1504.0,702.0,2,1.2
sg:43c51a4706334e55b537ab8baad6562f,40.019723,-75.12643100000003,AAMCO Transmissions,4539 Rising Sun Ave,30,4195.0,1515.0,5,1.5
sg:53b580d534d047c7aad4f3bd7ede7609,40.030163,-75.141313,Fernandez Grocery,1101 Lindley Ave,55,3785.0,11055.0,2,2.5
sg:5e8f5adeee43469b833fb72b239d5aff,40.045181,-75.056138,Mattress Firm,2548 Cottman Ave,10,2482.0,325.0,1,1.0
sg:7ce5ae60b93e44e9b59c1dc37e31cc2c,40.035723,-75.062595,Acme Markets,6601 Roosevelt Blvd,333,1807.0,6993.0,52,7.5
sg:7de89c82d3d84d4f9d4c708e85dbda33,40.044987,-75.117503,BBQ Korean Wooga Restaurant,6201 N Front St,12,2785.0,114.0,2,1.1
sg:84c33560c2514c2c8cb0039a29766962,40.120348,-75.015989,Dollar General,11749 Bustleton Ave Ste 14,78,5556.0,1482.0,16,2.9
sg:8e849719a8c24a27b1a39c691a85c47f,40.02166500000001,-75.079462,Quinn's II Irish Pub,5104 Frankford Ave,26,2303.0,234.0,6,1.6
sg:915e0ea19f34470e9d3dda13681b2d1e,39.995421,-75.167737,Yang Tran,2200 W Lehigh Ave,41,1740.0,2214.0,4,1.8
sg:a3e831e29b3c40df9ee7e2fab37d5e94,39.918313,-75.147256,2300 Arena,2300 S Swanson St,12,21073.0,240.0,3,1.2
sg:ba6da017251f4337985d7171161ede19,40.111881,-74.999641,Philadelphia Ballroom,2014 Hornig Rd,25,25510.0,3700.0,2,1.4
sg:c7602e617da446538a9654e1d6c3a9f0,39.982179,-75.174943,First Immanuel Baptist Church,2438 Ridge Ave,15,5095.0,555.0,5,1.1
sg:ca9ec662eae24119a0d59ea141e339b6,39.944395,-75.165132,Oster Fredk Fine Violins,507 S Broad St,31,9199.0,8773.0,2,1.4
sg:efc5bf47b4dd4483824577a33bb0a7e5,39.96808,-75.21107099999998,Used Tires and Rims,4344 Lancaster Ave,24,5543.0,900.0,2,1.3
sg:f9b04ce1990846d08a7fb14b4e2041ef,40.042165,-75.104998,McElwain Guy E MD,5735 Rising Sun Ave,24,4294.0,960.0,2,1.7
sg:2a505c8f8fb9454aa421355b5c2dca5c,39.982267,-75.103328,Marinucci's Deli,3122 Richmond St,17,5824.0,1972.0,1,1.2
sg:2edc4c3de645468a8b513467d8eb3794,40.058026,-75.064972,SAFE Driving School,1802 Afton St,12,16309.0,1314.0,1,1.1
sg:3e014c4c7a854d3095850c73505045cd,39.966593,-75.17792299999998,John Applegate MD & Associates,2401 Pennsylvania Ave Ste 1C44-45,14,5791.0,154.0,1,1.1
sg:51087f6899494b2abcb8bd3d31a2243d,39.973911,-75.141362,Al Amana Grocery Store,1502 Germantown Ave,46,6991.0,1196.0,1,1.5
sg:555a2d8e3e1847489354c87eb810881a,39.94819,-75.166039,Alice Pizza,235 S 15th St,15,13241.0,2550.0,2,1.1
sg:57985f37f8da4973b0391425d5815bd7,40.002692,-75.214454,Dunkin',4160 Monument Rdpathmark Shopping Center,19,4472.0,437.0,7,1.2
sg:605d845432cd4d0d970f37323df7817d,40.069164,-75.051855,Bells Flowers,8332 Bustleton Ave # A,19,2078.0,152.0,3,1.3
sg:93b37fe1c62f4c68aa4ae21e42e3c987,40.044986,-75.14424100000002,Popeyes Louisiana Kitchen,6000 N Broad St,19,3270.0,361.0,4,1.4
sg:c77aa226a9cc436897ebd1256b62b4b2,39.950799,-75.164278,A C Moore Arts & Crafts,100 S Broad St Ste 100,12,11413.0,138.0,2,1.1
sg:d0fb2bf5cd264dbe88d963bbc316071b,40.033473,-75.07215,Kings Food & Deli,6216 Bustleton Ave,26,1786.0,286.0,6,1.4
sg:da29e65ebdc74bfb9b7352b7477db75c,40.02786,-75.045963,St Petri Evangelical Lutheran Church of Tacony,6812 Jackson St,11,3799.0,429.0,1,1.0
sg:e55e9b676d044e4c86709930b4269845,39.9252,-75.160064,Warrior Boxing Gym,1901 S 9th St,10,11535.0,870.0,2,1.0
sg:ecd8825ca83d4a06996e3daa4e45116b,40.042556,-75.06389200000002,Angelos Pizza,6920 Bustleton Ave,13,3713.0,312.0,1,1.0
sg:ed100a29ea1e4ed482295965f455d22e,39.954722,-75.166701,Starbucks,1600 Arch St,17,4880.0,221.0,1,1.3
sg:f17ae28fc06840cc9851ca525632bd4e,39.979829,-75.25354499999997,Convenience Deli,6499 Malvern Ave,21,1575.0,462.0,3,1.3
sg:f78b30381c5b45d2b5343810889f66db,39.933798,-75.215625,Enaj Natural You,2427 S 54th St,11,,1991.0,1,1.0
sg:f7a3880b1f3249ed907bd9222e64ce20,39.995899,-75.11250600000002,Dunkin',1829 E Allegheny Ave,28,1594.0,252.0,2,1.2
sg:f91f1bd937074985ac015d1f10afd75f,40.006719,-75.184659,The Smart Center Of Child Dev Edu,3301 W Westmoreland St,17,,8687.0,1,1.2
sg:0633e2ddadb6498fbd9f28301f19efcd,40.041025,-75.15876899999998,Saxbys Coffee,5698 N. Wister St.,23,1212.0,207.0,5,1.0
sg:12803eb315e24893a4219bd2b3977886,39.938595,-75.22479399999997,J & J Restaurant,5513 Chester Ave,21,4599.0,483.0,1,1.3
sg:1702e9efec0c4e2e939d27f2062f1b80,39.98688,-75.14713,The Browtique Philly Microblading Studio,2301 N 9th St Ste 308,20,2222.0,550.0,3,1.2
sg:20bc1517fae848339812f14bae930490,39.951371,-75.22921099999998,Daniel A Jones MD,501 S 54th St Ste 26 Mercy Health System,12,10058.0,1386.0,2,1.1
sg:2bbc1dc98e624873998987c6758ff4bd,39.905115,-75.2395,Rite Aid,7615 Lindbergh Blvd,56,3896.0,728.0,9,2.2
sg:2c035b5b18fa45d0b39d049549269df7,40.025568,-75.168382,Eds Pizza House,5022 Wayne Ave,40,4179.0,9360.0,1,2.3
sg:47df5c604e0740c6b12dba8ff88f15bf,40.011535,-75.111695,CVS,4133 G Street Corner of Hunting Park,72,1534.0,864.0,20,2.5
sg:625715f23c154a60b25132b8e75cc19c,39.970338,-75.130675,Central Pizza,335 E Girard Ave,15,5717.0,4545.0,2,1.0
sg:68c9229228964398a9d1a020bbf07e79,40.0922,-74.979161,Site Video Survey,12092 Abby Rd,36,4781.0,7614.0,4,1.7
sg:6d86bc45303f48c0b9c62415f6072fc1,40.09466,-75.052006,Weber George L DO,801 Charette Rd,13,12478.0,572.0,1,1.0
sg:8ab8d7bdb6cc4fc0a357f5b8c4602c0e,40.061984,-75.07854,Limitless Construction,7420 Tabor Ave,14,5650.0,5390.0,2,1.3
sg:97e713d4ea194c9faa949633c3b50924,39.977904,-75.137457,Valdez Food,1815 N 2nd St,10,9203.0,110.0,1,1.0
sg:a079377f47fe42ceb026507a742dd4b8,39.99463,-75.13432,Raquel Grocery,201 W Cambria St Ste 1,19,,2337.0,1,1.1
sg:c6cfdcc1dbab4efba94c0774abf1f658,40.083958,-74.998162,Belmont Behavioral Health,10360 Drummond Rd,15,15079.0,825.0,1,1.0
sg:cd894e5d96ad46c8a097ca5de1224169,40.01033,-75.196913,East River Bank,4341 Ridge Ave,14,6965.0,301.0,3,1.0
sg:d6715ca0ba8a4068bda529bb53cf1b34,40.072024,-75.086453,Krantz Kathryn E MD,7604 Central Ave,19,9268.0,380.0,1,1.1
sg:d71bebe94ccf4021bfc168edfccd4a25,39.902273,-75.24199499999997,Subway,2900 Island Ave Ste 2936,19,4381.0,304.0,3,1.0
sg:e145568e72ff47f28eab017b51365421,40.055956,-75.141328,Family Spot Jamaican Restaurant,6722 N Broad St,22,3045.0,4004.0,2,1.3
sg:f666b734bca4418ca984a3889c6a7792,39.952934,-75.198419,Pret A Manger,3730 Walnut St,10,5559.0,235.0,3,1.0
sg:25467805f7594587a5a656fe77aad9d4,40.050905,-75.172629,LUKOIL North America,800 E Washington Ln,11,,2629.0,2,1.0
sg:31c4fce1831c4df3b75ae63819c476c8,39.988654,-75.13293900000002,Waterloo Playground,2502 N Howard St # 12,63,923.0,5229.0,3,2.1
sg:4f230f68d8794f949a7618a66907b6cd,39.995745,-75.150498,Educationworks At George Clymer School,2814 N 12th St,34,5603.0,1530.0,3,1.0
sg:51aa7604b36843ce9a5a7cccac4431bd,39.977172,-75.227109,New Star Express Pizza,5202 Lancaster Ave,52,3936.0,702.0,7,2.0
sg:537409701a3d46cea090a28c5cfc3312,40.078915,-74.997635,Academy Pharmacy,10101 Academy Rd Ste 105,22,4647.0,506.0,2,1.1
sg:550d90eb031740f5a412917947eca01d,40.01694000000001,-75.130948,Clean Rental Services,4352 N American St,44,6302.0,1012.0,5,1.6
sg:5e1468e6aad14b249de58c77811ca73c,39.942646,-75.159306,Philadelphia's Magic Gardens,1020 South St,19,6669.0,1919.0,1,1.2
sg:784235f4921d4fbb901343d395149af7,39.937179,-75.19191,Golden City,2836 Wharton St,46,3766.0,15226.0,2,1.6
sg:8f9717ed45b7463bb1fc50435610ab4f,39.987525,-75.140363,Diogenes Grocery,425 W York St,24,2256.0,240.0,8,1.1
sg:a1e0f583d31642cbacfcb39cf5ff52ec,40.041994,-75.044923,See Saw Daycare And Learning Center,3212 Ryan Ave # 14,31,4105.0,1333.0,3,1.2
